Index,11 Item Level,17 Type
11852,210,9
11853,210,9
11854,210,9
11855,210,9
11856,210,10
11857,210,10
11858,210,10
11859,210,10
11860,210,10
11861,210,11
11862,210,11
11863,210,11
11864,210,11
11865,210,11
11866,210,12
11867,210,12
11868,210,12
11869,210,12
11870,210,12
11871,85,1
11872,100,1
11873,120,1
11874,150,1
11875,85,1
11876,100,1
11877,120,1
11878,150,1
11879,85,1
11880,100,1
11881,120,1
11882,150,1
11883,85,1
11884,100,1
11885,120,1
11886,150,1
11887,85,1
11888,100,1
11889,120,1
11890,150,1
11891,85,1
11892,100,1
11893,120,1
11894,150,1
11895,85,1
11896,100,1
11897,120,1
11898,150,1
11899,85,1
11900,100,1
11901,120,1
11902,150,1
11903,85,1
11904,100,1
11905,120,1
11906,150,1
11907,85,1
11908,100,1
11909,120,1
11910,150,1
11911,85,1
11912,100,1
11913,120,1
11914,150,1
11915,90,2
11916,110,2
11917,140,2
11918,170,2
11919,90,2
11920,110,2
11921,140,2
11922,170,2
11923,90,2
11924,110,2
11925,140,2
11926,170,2
11927,90,2
11928,110,2
11929,140,2
11930,170,2
11931,90,2
11932,110,2
11933,140,2
11934,170,2
11935,90,2
11936,110,2
11937,140,2
11938,170,2
11939,90,2
11940,110,2
11941,140,2
11942,170,2
11943,90,2
11944,110,2
11945,140,2
11946,170,2
11947,90,2
11948,110,2
11949,140,2
11950,170,2
11951,90,2
11952,110,2
11953,140,2
11954,170,2
11955,65,3
11956,80,3
11957,100,3
11958,130,3
11959,150,3
11960,65,4
11961,80,4
11962,100,4
11963,130,4
11964,150,4
11965,65,5
11966,80,5
11967,100,5
11968,130,5
11969,150,5
11970,90,6
11971,140,6
11972,170,6
11973,65,7
11974,80,7
11975,100,7
11976,130,7
11977,150,7
11978,65,8
11979,80,8
11980,100,8
11981,130,8
11982,150,8
11983,65,3
11984,80,3
11985,100,3
11986,130,3
11987,150,3
11988,65,4
11989,80,4
11990,100,4
11991,130,4
11992,150,4
11993,65,5
11994,80,5
11995,100,5
11996,130,5
11997,150,5
11998,90,6
11999,140,6
12000,170,6
12001,65,7
12002,80,7
12003,100,7
12004,130,7
12005,150,7
12006,65,8
12007,80,8
12008,100,8
12009,130,8
12010,150,8
12011,90,10
12012,140,10
12013,170,10
12014,80,11
12015,130,11
12016,170,11
12017,70,9
12018,120,9
12019,170,9
12020,70,12
12021,110,12
12022,170,12
12023,90,10
12024,140,10
12025,170,10
12026,80,11
12027,130,11
12028,170,11
12029,70,9
12030,120,9
12031,170,9
12032,70,12
12033,110,12
12034,170,12
12035,1,3
12036,1,4
12037,1,5
12038,1,7
12039,1,8
12116,50,1
12117,50,1
12118,50,1
12119,50,1
12120,50,1
12121,50,1
12122,50,1
12123,50,1
12124,50,1
12125,50,13
12126,50,13
12127,50,13
12128,50,13
12129,50,13
12130,50,13
12131,50,13
12132,50,13
12133,50,13
12134,50,13
12135,50,13
12136,50,13
12137,50,13
12138,50,13
12139,50,13
12140,50,13
12141,50,13
12142,50,13
12143,50,13
12144,50,13
12145,50,13
12146,50,13
12147,50,13
12148,50,13
12149,50,13
12150,50,13
12151,50,13
12152,50,13
12153,50,13
12154,50,13
12155,50,13
12156,50,13
12157,50,13
12158,50,13
12159,50,13
12160,50,13
12161,50,13
12162,50,13
12163,50,13
12164,50,13
12165,50,13
12166,50,13
12167,50,13
12168,50,13
12169,50,13
12170,50,13
12171,50,13
12172,50,13
12173,50,13
12174,50,13
12175,50,13
12176,50,13
12177,50,13
12178,50,13
12179,50,13
12180,50,13
12181,50,13
12182,50,13
12183,50,13
12184,50,13
12185,50,13
12186,50,13
12187,50,13
12188,50,13
12189,50,13
12190,50,13
12191,50,13
12192,50,13
12193,50,13
12194,50,13
12195,50,13
12196,50,13
12197,50,13
12198,50,13
12199,50,13
12200,50,13
12201,50,13
12202,50,13
12203,50,13
12204,50,13
12205,50,13
12206,50,2
12207,50,2
12208,50,2
12209,50,2
12210,50,2
12211,50,2
12212,50,2
12213,50,2
12280,180,1
12281,180,13
12282,180,13
12283,180,13
12284,180,13
12285,180,13
12286,180,13
12287,180,13
12288,180,13
12289,180,13
12290,180,13
12291,180,13
12292,180,13
12293,180,2
12294,180,3
12295,180,4
12296,180,5
12297,180,6
12298,180,7
12299,180,8
12300,180,3
12301,180,4
12302,180,5
12303,180,6
12304,180,7
12305,180,8
12306,180,3
12307,180,4
12308,180,5
12309,180,6
12310,180,7
12311,180,8
12312,180,3
12313,180,4
12314,180,5
12315,180,6
12316,180,7
12317,180,8
12318,180,3
12319,180,4
12320,180,5
12321,180,6
12322,180,7
12323,180,8
12324,180,3
12325,180,4
12326,180,5
12327,180,6
12328,180,7
12329,180,8
12330,180,3
12331,180,4
12332,180,5
12333,180,6
12334,180,7
12335,180,8
12336,180,10
12337,180,11
12338,180,9
12339,180,12
12340,180,10
12341,180,11
12342,180,9
12343,180,12
12344,180,10
12345,180,11
12346,180,9
12347,180,12
12348,180,10
12349,180,11
12350,180,9
12351,180,12
12352,180,10
12353,180,11
12354,180,9
12355,180,12
12356,120,10
12357,120,11
12358,120,9
12359,120,12
12360,120,10
12361,120,11
12362,120,9
12363,120,12
12364,120,10
12365,120,11
12366,120,9
12367,120,12
12368,120,10
12369,120,11
12370,120,9
12371,120,12
12372,120,10
12373,120,11
12374,120,9
12375,120,12
12376,130,10
12377,130,11
12378,130,9
12379,130,12
12380,130,10
12381,130,11
12382,130,9
12383,130,12
12384,130,10
12385,130,11
12386,130,9
12387,130,12
12388,130,10
12389,130,11
12390,130,9
12391,130,12
12392,130,10
12393,130,11
12394,130,9
12395,130,12
12396,136,10
12397,136,11
12398,136,9
12399,136,12
12400,136,10
12401,136,11
12402,136,9
12403,136,12
12404,136,10
12405,136,11
12406,136,9
12407,136,12
12408,136,10
12409,136,11
12410,136,9
12411,136,12
12412,136,10
12413,136,11
12414,136,9
12415,136,12
12416,142,10
12417,142,11
12418,142,9
12419,142,12
12420,142,10
12421,142,11
12422,142,9
12423,142,12
12424,142,10
12425,142,11
12426,142,9
12427,142,12
12428,142,10
12429,142,11
12430,142,9
12431,142,12
12432,142,10
12433,142,11
12434,142,9
12435,142,12
12436,148,10
12437,148,11
12438,148,9
12439,148,12
12440,148,10
12441,148,11
12442,148,9
12443,148,12
12444,148,10
12445,148,11
12446,148,9
12447,148,12
12448,148,10
12449,148,11
12450,148,9
12451,148,12
12452,148,10
12453,148,11
12454,148,9
12455,148,12
12456,160,10
12457,160,11
12458,160,9
12459,160,12
12460,160,10
12461,160,11
12462,160,9
12463,160,12
12464,160,10
12465,160,11
12466,160,9
12467,160,12
12468,160,10
12469,160,11
12470,160,9
12471,160,12
12472,160,10
12473,160,11
12474,160,9
12475,160,12
12476,100,3
12477,100,4
12478,100,5
12479,100,7
12480,100,8
12481,100,6
12482,110,3
12483,110,4
12484,110,5
12485,110,7
12486,110,8
12487,110,6
12488,100,3
12489,100,4
12490,100,5
12491,100,7
12492,100,8
12493,100,6
12494,110,3
12495,110,4
12496,110,5
12497,110,7
12498,110,8
12499,110,6
12500,100,3
12501,100,4
12502,100,5
12503,100,7
12504,100,8
12505,100,6
12506,110,3
12507,110,4
12508,110,5
12509,110,7
12510,110,8
12511,110,6
12513,160,3
12514,160,4
12515,160,5
12516,160,7
12517,160,8
12985,1,9
12986,1,9
12987,136,6
12988,136,6
12989,136,6
12996,160,4
12997,160,4
12998,160,4
12999,160,4
13000,160,4
13001,160,4
13002,160,4
13005,170,1
13006,170,1
13007,170,1
13008,170,1
13009,170,1
13010,170,1
13011,170,1
13012,170,1
13013,170,3
13014,170,4
13015,170,5
13016,170,7
13017,170,8
13018,170,3
13019,170,4
13020,170,5
13021,170,7
13022,170,8
13023,170,3
13024,170,4
13025,170,5
13026,170,7
13027,170,8
13028,170,3
13029,170,4
13030,170,5
13031,170,7
13032,170,8
13033,170,3
13034,170,4
13035,170,5
13036,170,7
13037,170,8
13038,170,3
13039,170,4
13040,170,5
13041,170,7
13042,170,8
13043,170,3
13044,170,4
13045,170,5
13046,170,7
13047,170,8
13048,170,3
13049,170,4
13050,170,5
13051,170,7
13052,170,8
13099,1,3
13100,1,4
13101,1,5
13102,1,8
13105,1,3
13106,1,4
13107,1,8
13108,1,3
13109,1,4
13110,1,8
13118,1,2
13119,200,3
13120,200,4
13121,200,5
13122,200,7
13123,200,8
13124,200,6
13125,200,3
13126,200,4
13127,200,5
13128,200,7
13129,200,8
13130,200,6
13131,200,3
13132,200,4
13133,200,5
13134,200,7
13135,200,8
13136,200,6
13137,200,3
13138,200,4
13139,200,5
13140,200,7
13141,200,8
13142,200,6
13143,200,3
13144,200,4
13145,200,5
13146,200,7
13147,200,8
13148,200,6
13149,200,3
13150,200,4
13151,200,5
13152,200,7
13153,200,8
13154,200,6
13155,200,3
13156,200,4
13157,200,5
13158,200,7
13159,200,8
13160,200,6
13161,185,3
13162,185,4
13163,185,5
13164,185,7
13165,185,8
13166,185,6
13167,185,3
13168,185,4
13169,185,5
13170,185,7
13171,185,8
13172,185,6
13173,185,3
13174,185,4
13175,185,5
13176,185,7
13177,185,8
13178,185,6
13179,185,3
13180,185,4
13181,185,5
13182,185,7
13183,185,8
13184,185,6
13185,185,3
13186,185,4
13187,185,5
13188,185,7
13189,185,8
13190,185,6
13191,185,3
13192,185,4
13193,185,5
13194,185,7
13195,185,8
13196,185,6
13197,185,3
13198,185,4
13199,185,5
13200,185,7
13201,185,8
13202,185,6
13203,185,10
13204,185,9
13205,185,11
13206,185,12
13207,185,10
13208,185,9
13209,185,11
13210,185,12
13211,185,10
13212,185,9
13213,185,11
13214,185,12
13215,185,10
13216,185,9
13217,185,11
13218,185,12
13219,185,10
13220,185,9
13221,185,11
13222,185,12
13223,210,1
13224,210,13
13225,210,13
13226,210,13
13227,210,13
13228,210,13
13229,210,13
13230,210,13
13231,210,13
13232,210,13
13233,210,13
13234,210,13
13235,210,13
13236,210,2
13237,205,1
13238,205,13
13239,205,13
13240,205,13
13241,205,13
13242,205,13
13243,205,13
13244,205,13
13245,205,13
13246,205,13
13247,205,13
13248,205,13
13249,205,13
13250,205,2
13251,1,3
13252,1,4
13253,1,5
13254,1,7
13255,1,8
13256,1,3
13257,1,3
13258,1,3
13259,1,3
13260,50,13
13261,50,13
13262,1,3
13263,1,3
13264,1,3
13265,1,3
13266,1,4
13267,1,7
13268,1,8
13269,1,3
13270,1,4
13271,1,8
13272,1,4
13273,1,5
13290,1,3
13291,1,5
13292,1,8
13293,1,3
13294,1,3
13295,1,3
13296,1,3
13297,1,3
13298,1,3
13299,1,9
13300,1,4
13301,220,10
13302,220,9
13303,220,11
13304,220,12
13305,220,10
13306,220,9
13307,220,11
13308,220,12
13309,220,10
13310,220,9
13311,220,11
13312,220,12
13313,220,10
13314,220,9
13315,220,11
13316,220,12
13317,220,10
13318,220,9
13319,220,11
13320,220,12
13321,1,16
13322,1,4
13323,1,4
13324,1,3
13325,1,16
13326,1,4
13327,1,15
13328,1,3
13329,1,9
13330,1,3
13331,1,4
13332,1,5
13333,1,7
13334,1,8
13381,160,3
13382,160,4
13383,160,5
13384,160,6
13385,160,7
13386,160,8
13387,160,3
13388,160,4
13389,160,5
13390,160,6
13391,160,7
13392,160,8
13393,160,3
13394,160,4
13395,160,5
13396,160,6
13397,160,7
13398,160,8
13399,160,3
13400,160,4
13401,160,5
13402,160,6
13403,160,7
13404,160,8
13405,160,3
13406,160,4
13407,160,5
13408,160,6
13409,160,7
13410,160,8
13411,160,3
13412,160,4
13413,160,5
13414,160,6
13415,160,7
13416,160,8
13417,160,3
13418,160,4
13419,160,5
13420,160,6
13421,160,7
13422,160,8
13423,160,10
13424,160,11
13425,160,9
13426,160,12
13427,160,10
13428,160,11
13429,160,9
13430,160,12
13431,160,10
13432,160,11
13433,160,9
13434,160,12
13435,160,10
13436,160,11
13437,160,9
13438,160,12
13439,160,10
13440,160,11
13441,160,9
13442,160,12
13443,180,3
13444,180,4
13445,180,5
13446,180,6
13447,180,7
13448,180,8
13449,180,3
13450,180,4
13451,180,5
13452,180,6
13453,180,7
13454,180,8
13455,180,3
13456,180,4
13457,180,5
13458,180,6
13459,180,7
13460,180,8
13461,180,3
13462,180,4
13463,180,5
13464,180,6
13465,180,7
13466,180,8
13467,180,3
13468,180,4
13469,180,5
13470,180,6
13471,180,7
13472,180,8
13473,180,3
13474,180,4
13475,180,5
13476,180,6
13477,180,7
13478,180,8
13479,180,3
13480,180,4
13481,180,5
13482,180,6
13483,180,7
13484,180,8
13485,180,10
13486,180,11
13487,180,9
13488,180,12
13489,180,10
13490,180,11
13491,180,9
13492,180,12
13493,180,10
13494,180,11
13495,180,9
13496,180,12
13497,180,10
13498,180,11
13499,180,9
13500,180,12
13501,180,10
13502,180,11
13503,180,9
13504,180,12
13505,210,3
13506,210,4
13507,210,5
13508,210,6
13509,210,7
13510,210,8
13511,210,3
13512,210,4
13513,210,5
13514,210,6
13515,210,7
13516,210,8
13517,210,3
13518,210,4
13519,210,5
13520,210,6
13521,210,7
13522,210,8
13523,210,3
13524,210,4
13525,210,5
13526,210,6
13527,210,7
13528,210,8
13529,210,3
13530,210,4
13531,210,5
13532,210,6
13533,210,7
13534,210,8
13535,210,3
13536,210,4
13537,210,5
13538,210,6
13539,210,7
13540,210,8
13541,210,3
13542,210,4
13543,210,5
13544,210,6
13545,210,7
13546,210,8
13547,210,10
13548,210,11
13549,210,9
13550,210,12
13551,210,10
13552,210,11
13553,210,9
13554,210,12
13555,210,10
13556,210,11
13557,210,9
13558,210,12
13559,210,10
13560,210,11
13561,210,9
13562,210,12
13563,210,10
13564,210,11
13565,210,9
13566,210,12
13567,1,3
13568,1,9
13597,200,1
13598,200,13
13599,200,13
13600,200,13
13601,200,13
13602,200,13
13603,200,13
13604,200,13
13605,200,13
13606,200,13
13607,200,13
13608,200,13
13609,200,13
13610,200,2
13611,170,1
13612,170,13
13613,170,13
13614,170,13
13615,170,13
13616,170,13
13617,170,13
13618,170,13
13619,170,13
13620,170,13
13621,170,13
13622,170,13
13623,170,13
13624,170,2
13628,1,3
13629,1,3
13639,1,4
13640,185,3
13641,185,4
13642,185,5
13643,185,7
13644,185,8
13646,185,3
13647,185,4
13648,185,5
13649,185,7
13650,185,8
13652,185,3
13653,185,4
13654,185,5
13655,185,7
13656,185,8
13658,185,3
13659,185,4
13660,185,5
13661,185,7
13662,185,8
13664,185,3
13665,185,4
13666,185,5
13667,185,7
13668,185,8
13670,185,3
13671,185,4
13672,185,5
13673,185,7
13674,185,8
13676,185,3
13677,185,4
13678,185,5
13679,185,7
13680,185,8
13682,1,4
13683,1,7
13684,1,8
13685,1,3
13686,1,4
13687,1,8
13688,1,4
13691,1,7
13692,1,8
13693,1,5
13694,1,7
13695,1,8
13696,1,3
13697,1,5
13698,1,7
13699,1,8
13700,1,5
13701,1,7
13702,1,8
13724,1,8
13725,1,8
13769,1,7
13770,1,8
13771,1,7
13772,1,8
13775,1,13
13776,150,1
13777,150,13
13778,150,13
13779,150,13
13780,150,13
13781,150,13
13782,150,13
13783,150,13
13784,150,13
13785,150,13
13786,150,13
13787,150,13
13788,150,13
13789,150,2
13790,50,1
13791,50,13
13792,50,13
13793,50,13
13794,50,13
13795,50,13
13796,50,1
13797,50,13
13798,50,13
13799,50,13
13800,50,13
13801,50,13
13802,50,13
13803,50,2
13804,50,3
13805,50,4
13806,50,5
13807,50,7
13808,50,8
13809,50,3
13810,50,4
13811,50,5
13812,50,7
13813,50,8
13814,50,3
13815,50,4
13816,50,5
13817,50,7
13818,50,8
13819,50,3
13820,50,4
13821,50,5
13822,50,7
13823,50,8
13824,50,3
13825,50,4
13826,50,5
13827,50,7
13828,50,8
13829,50,3
13830,50,4
13831,50,5
13832,50,7
13833,50,8
13834,50,2
13835,50,1
13836,50,13
13837,50,13
13838,50,13
13839,50,13
13840,50,13
13841,50,13
13842,50,13
13843,50,13
13844,50,13
13845,50,13
13846,50,13
13847,50,13
13848,50,3
13849,50,4
13850,50,5
13851,50,7
13852,50,8
13853,50,3
13854,50,4
13855,50,5
13856,50,7
13857,50,8
13858,50,3
13859,50,4
13860,50,5
13861,50,7
13862,50,8
13863,50,3
13864,50,4
13865,50,5
13866,50,7
13867,50,8
13868,50,3
13869,50,4
13870,50,5
13871,50,7
13872,50,8
13873,50,3
13874,50,4
13875,50,5
13876,50,7
13877,50,8
13878,280,2
13879,280,1
13880,280,13
13881,280,13
13882,280,13
13883,280,13
13884,280,13
13885,280,13
13886,280,13
13887,280,13
13888,280,13
13889,280,13
13890,280,13
13891,280,13
13892,50,3
13893,50,4
13894,50,5
13895,50,7
13896,50,8
13897,50,3
13898,50,4
13899,50,5
13900,50,7
13901,50,8
13902,50,3
13903,50,4
13904,50,5
13905,50,7
13906,50,8
13907,50,3
13908,50,4
13909,50,5
13910,50,7
13911,50,8
13912,50,3
13913,50,4
13914,50,5
13915,50,7
13916,50,8
13917,50,3
13918,50,4
13919,50,5
13920,50,7
13921,50,8
13922,50,3
13923,50,4
13924,50,5
13925,50,7
13926,50,8
13987,1,4
13988,1,5
13989,1,7
13990,1,8
14016,220,1
14017,220,13
14018,220,13
14019,220,13
14020,220,13
14021,220,13
14022,220,13
14023,220,13
14024,220,13
14025,220,13
14026,220,13
14027,220,13
14028,220,13
14029,220,2
14031,17,4
14032,17,5
14033,17,7
14034,17,8
14035,17,4
14036,17,5
14037,17,7
14038,17,8
14039,17,4
14040,17,5
14041,17,7
14042,17,8
14043,30,12
14106,180,2
14107,180,2
14108,180,2
14109,180,2
14110,180,2
14111,180,2
14112,180,2
14113,180,2
14114,180,2
14115,180,2
14116,180,6
14117,180,9
14118,180,10
14119,180,11
14120,180,12
14121,180,6
14122,180,9
14123,180,10
14124,180,11
14125,180,12
14312,230,1
14313,230,13
14314,230,13
14315,230,13
14316,230,13
14317,230,13
14318,230,13
14319,230,13
14320,230,13
14321,230,13
14322,230,13
14323,230,13
14324,230,13
14325,230,2
14326,230,3
14327,230,3
14328,230,3
14329,230,3
14330,230,3
14331,230,3
14332,230,3
14333,230,4
14334,230,4
14335,230,4
14336,230,4
14337,230,4
14338,230,4
14339,230,4
14340,230,5
14341,230,5
14342,230,5
14343,230,5
14344,230,5
14345,230,5
14346,230,5
14347,230,6
14348,230,6
14349,230,6
14350,230,6
14351,230,6
14352,230,6
14353,230,6
14354,230,7
14355,230,7
14356,230,7
14357,230,7
14358,230,7
14359,230,7
14360,230,7
14361,230,8
14362,230,8
14363,230,8
14364,230,8
14365,230,8
14366,230,8
14367,230,8
14368,230,9
14369,230,9
14370,230,9
14371,230,9
14372,230,9
14373,230,10
14374,230,10
14375,230,10
14376,230,10
14377,230,10
14378,230,11
14379,230,11
14380,230,11
14381,230,11
14382,230,11
14383,230,12
14384,230,12
14385,230,12
14386,230,12
14387,230,12
14388,240,1
14389,240,13
14390,240,13
14391,240,13
14392,240,13
14393,240,13
14394,240,13
14395,240,13
14396,240,13
14397,240,13
14398,240,13
14399,240,13
14400,240,13
14401,240,2
14402,240,3
14403,240,3
14404,240,3
14405,240,3
14406,240,3
14407,240,3
14408,240,3
14409,240,4
14410,240,4
14411,240,4
14412,240,4
14413,240,4
14414,240,4
14415,240,4
14416,240,5
14417,240,5
14418,240,5
14419,240,5
14420,240,5
14421,240,5
14422,240,5
14423,240,6
14424,240,6
14425,240,6
14426,240,6
14427,240,6
14428,240,6
14429,240,6
14430,240,7
14431,240,7
14432,240,7
14433,240,7
14434,240,7
14435,240,7
14436,240,7
14437,240,8
14438,240,8
14439,240,8
14440,240,8
14441,240,8
14442,240,8
14443,240,8
14444,240,9
14445,240,9
14446,240,9
14447,240,9
14448,240,9
14449,240,10
14450,240,10
14451,240,10
14452,240,10
14453,240,10
14454,240,11
14455,240,11
14456,240,11
14457,240,11
14458,240,11
14459,240,12
14460,240,12
14461,240,12
14462,240,12
14463,240,12
14512,220,3
14513,220,3
14514,220,3
14515,220,3
14516,220,3
14517,220,3
14518,220,3
14519,220,4
14520,220,4
14521,220,4
14522,220,4
14523,220,4
14524,220,4
14525,220,4
14526,220,5
14527,220,5
14528,220,5
14529,220,5
14530,220,5
14531,220,5
14532,220,5
14533,220,6
14534,220,6
14535,220,6
14536,220,6
14537,220,6
14538,220,6
14539,220,6
14540,220,7
14541,220,7
14542,220,7
14543,220,7
14544,220,7
14545,220,7
14546,220,7
14547,220,8
14548,220,8
14549,220,8
14550,220,8
14551,220,8
14552,220,8
14553,220,8
14554,220,9
14555,220,9
14556,220,9
14557,220,9
14558,220,9
14559,220,10
14560,220,10
14561,220,10
14562,220,10
14563,220,10
14564,220,11
14565,220,11
14566,220,11
14567,220,11
14568,220,11
14569,220,12
14570,220,12
14571,220,12
14572,220,12
14573,220,12
14574,245,1
14575,245,13
14576,245,13
14577,245,13
14578,245,13
14579,245,13
14580,245,13
14581,245,13
14582,245,13
14583,245,13
14584,245,13
14585,245,13
14586,245,13
14587,245,2
14588,240,3
14589,240,3
14590,240,3
14591,240,3
14592,240,3
14593,240,3
14594,240,3
14595,240,4
14596,240,4
14597,240,4
14598,240,4
14599,240,4
14600,240,4
14601,240,4
14602,240,5
14603,240,5
14604,240,5
14605,240,5
14606,240,5
14607,240,5
14608,240,5
14609,240,6
14610,240,6
14611,240,6
14612,240,6
14613,240,6
14614,240,6
14615,240,6
14616,240,7
14617,240,7
14618,240,7
14619,240,7
14620,240,7
14621,240,7
14622,240,7
14623,240,8
14624,240,8
14625,240,8
14626,240,8
14627,240,8
14628,240,8
14629,240,8
14630,240,9
14631,240,9
14632,240,9
14633,240,9
14634,240,9
14635,240,10
14636,240,10
14637,240,10
14638,240,10
14639,240,10
14640,240,11
14641,240,11
14642,240,11
14643,240,11
14644,240,11
14645,240,12
14646,240,12
14647,240,12
14648,240,12
14649,240,12
14650,195,3
14651,195,4
14652,195,5
14653,195,7
14654,195,8
14655,195,6
14656,195,3
14657,195,4
14658,195,5
14659,195,7
14660,195,8
14661,195,6
14662,195,3
14663,195,4
14664,195,5
14665,195,7
14666,195,8
14667,195,6
14668,195,3
14669,195,4
14670,195,5
14671,195,7
14672,195,8
14673,195,6
14674,195,3
14675,195,4
14676,195,5
14677,195,7
14678,195,8
14679,195,6
14680,195,3
14681,195,4
14682,195,5
14683,195,7
14684,195,8
14685,195,6
14686,195,3
14687,195,4
14688,195,5
14689,195,7
14690,195,8
14691,195,6
14692,195,10
14693,195,9
14694,195,11
14695,195,12
14696,195,10
14697,195,9
14698,195,11
14699,195,12
14700,195,10
14701,195,9
14702,195,11
14703,195,12
14704,195,10
14705,195,9
14706,195,11
14707,195,12
14708,195,10
14709,195,9
14710,195,11
14711,195,12
14712,220,3
14713,220,4
14714,220,5
14715,220,7
14716,220,8
14717,220,3
14718,220,4
14719,220,5
14720,220,7
14721,220,8
14722,220,3
14723,220,4
14724,220,5
14725,220,7
14726,220,8
14727,220,3
14728,220,4
14729,220,5
14730,220,7
14731,220,8
14732,220,3
14733,220,4
14734,220,5
14735,220,7
14736,220,8
14737,220,3
14738,220,4
14739,220,5
14740,220,7
14741,220,8
14742,220,3
14743,220,4
14744,220,5
14745,220,7
14746,220,8
14747,220,6
14748,220,6
14749,220,6
14750,220,6
14751,220,6
14752,220,6
14753,220,6
14754,205,1
14755,205,13
14756,205,13
14757,205,13
14758,205,13
14759,205,13
14760,205,13
14761,205,13
14762,205,13
14763,205,13
14764,205,13
14765,205,13
14766,205,13
14767,205,2
14768,205,3
14769,205,4
14770,205,5
14771,205,7
14772,205,8
14773,205,3
14774,205,4
14775,205,5
14776,205,7
14777,205,8
14778,205,3
14779,205,4
14780,205,5
14781,205,7
14782,205,8
14783,205,3
14784,205,4
14785,205,5
14786,205,7
14787,205,8
14788,205,3
14789,205,4
14790,205,5
14791,205,7
14792,205,8
14793,205,3
14794,205,4
14795,205,5
14796,205,7
14797,205,8
14798,205,3
14799,205,4
14800,205,5
14801,205,7
14802,205,8
14803,205,6
14804,205,6
14805,205,6
14806,205,6
14807,205,6
14808,205,6
14809,205,6
14810,205,10
14811,205,9
14812,205,11
14813,205,12
14814,205,10
14815,205,9
14816,205,11
14817,205,12
14818,205,10
14819,205,9
14820,205,11
14821,205,12
14822,205,10
14823,205,9
14824,205,11
14825,205,12
14826,205,10
14827,205,9
14828,205,11
14829,205,12
14830,1,4
14831,1,7
14832,1,8
14833,1,4
14834,1,5
14835,1,7
14836,1,8
14837,1,3
14838,1,3
14839,1,3
14840,1,3
14841,1,3
14842,1,3
14843,1,3
14844,1,3
14845,1,3
14846,1,3
14847,1,3
14848,1,3
14849,1,3
14850,1,4
14851,1,7
14852,1,4
14853,1,7
14854,15,4
14855,15,7
14856,15,8
14857,15,4
14858,15,7
14859,15,8
14861,1,3
14862,1,16
14863,1,3
14864,1,4
14865,1,5
14866,1,7
14867,1,8
14868,1,7
14869,1,4
14870,230,1
14871,230,13
14872,230,13
14873,230,13
14874,230,13
14875,230,13
14876,230,13
14877,230,13
14878,230,13
14879,230,13
14880,230,13
14881,230,13
14882,230,13
14883,230,2
14884,80,13
14885,90,13
14886,115,13
14887,95,13
14888,100,13
14889,70,13
14890,75,13
14891,60,13
14892,95,13
14893,80,13
14894,1,8
14924,1,4
14925,1,7
14926,1,8
14927,1,4
14928,1,5
14929,1,7
14930,1,8
14939,1,3
14940,1,4
14941,1,5
14942,1,7
14943,1,8
14972,1,3
14973,1,4
14974,1,5
14975,1,7
14976,1,8
14977,1,3
14978,1,4
14979,1,5
14980,1,7
14981,1,8
14983,1,13
14984,1,3
14985,1,4
14986,1,5
14987,1,7
14988,1,8
14989,1,3
14990,1,4
14991,1,5
14992,1,7
14993,1,8
14994,1,3
14995,1,4
14996,1,5
14997,1,7
14998,1,8
14999,1,3
15000,1,4
15001,1,5
15002,1,7
15003,1,8
15004,1,3
15005,1,4
15006,1,5
15007,1,7
15008,1,8
15009,1,3
15010,1,4
15011,1,5
15012,1,7
15013,1,8
15014,1,3
15015,1,4
15016,1,5
15017,1,7
15018,1,8
15019,1,3
15020,1,4
15021,1,5
15022,1,7
15023,1,8
15024,1,3
15025,1,4
15026,1,5
15027,1,7
15028,1,8
15029,1,3
15030,1,4
15031,1,5
15032,1,7
15033,1,8
15034,1,3
15035,1,4
15036,1,5
15037,1,7
15038,1,8
15039,1,3
15040,1,4
15041,1,5
15042,1,7
15043,1,8
15044,1,3
15045,1,4
15046,1,5
15047,1,7
15048,1,8
15049,1,3
15050,1,4
15051,1,5
15052,1,7
15053,1,8
15054,1,3
15055,1,4
15056,1,5
15057,1,7
15058,1,8
15059,1,3
15060,1,4
15061,1,5
15062,1,7
15063,1,8
15064,1,3
15065,1,4
15066,1,5
15067,1,7
15068,1,8
15069,1,3
15070,1,4
15071,1,5
15072,1,7
15073,1,8
15074,1,3
15075,1,4
15076,1,5
15077,1,7
15078,1,8
15079,1,3
15080,1,4
15081,1,5
15082,1,7
15083,1,8
15084,1,3
15085,1,4
15086,1,5
15087,1,7
15088,1,8
15089,1,3
15090,1,4
15091,1,5
15092,1,7
15093,1,8
15097,50,13
15115,150,1
15116,150,13
15117,150,13
15118,150,13
15119,150,13
15120,150,13
15121,150,13
15122,150,13
15123,150,13
15124,150,13
15125,150,13
15126,150,13
15127,150,13
15128,150,2
15130,5,10
15131,5,9
15132,5,11
15133,5,12
15181,235,1
15182,235,13
15183,235,13
15184,235,13
15185,235,13
15186,235,13
15187,235,13
15188,235,13
15189,235,13
15190,235,13
15191,235,13
15192,235,13
15193,235,13
15194,235,2
15208,30,1
15209,30,13
15210,30,13
15211,30,13
15212,30,13
15213,30,13
15214,30,13
15215,30,13
15216,30,13
15217,30,13
15218,30,13
15219,30,13
15220,30,13
15221,30,2
15222,1,11
15223,240,1
15224,240,13
15225,240,13
15226,240,13
15227,240,13
15228,240,13
